RECPTCL_FID;MAILITM_FID;EVENT_TYPE_NM;date;établissement_postal;EVENT_TYPE_CD;next_établissement_postal
ATVIEBDZALGBBCN30002016000171;CA110689619AT                      ;Renvoyer envoi de la douane (Ent);2023-01-18 10:26:26.967;CTR CHLEF;38;
ATVIEBDZALGBBCN30002016000171;CA110689619AT                      ;Recevoir envoi au bureau de livraison (Ent);2023-01-18 10:31:47.697;CTR CHLEF;32;
ATVIEBDZALGBBCN30002016000171;CA110689619AT                      ;Expédier envoi é adresse nationale (Srt);2023-01-18 10:32:14.777;CTR CHLEF;2;CDD TIARET
ATVIEBDZALGBBCN30002016000171;CA110689619AT                      ;Recevoir envoi au bureau de livraison (Ent);2023-01-21 08:11:28.210;CDD TIARET;32;
ATVIEBDZALGBBCN30002016000171;CA110689619AT                      ;Expédier envoi é adresse nationale (Srt);2023-01-21 08:14:42.850;CDD TIARET;2;MAHDIA
ATVIEBDZALGBBCN30002016000171;CA110689619AT                      ;Expédier envoi é adresse nationale (Srt);2023-01-21 08:16:28.623;CDD TIARET;2;MAHDIA
ATVIEBDZALGBBCN30002016000171;CA110689619AT                      ;Expédier envoi é adresse nationale (Srt);2023-01-21 08:16:45.513;CDD TIARET;2;MAHDIA
ATVIEBDZALGBBCN30002016000171;CA110689619AT                      ;Expédier envoi é adresse nationale (Srt);2023-01-21 08:18:14.610;CDD TIARET;2;MAHDIA
ATVIEBDZALGBBCN30002016000171;CA110689619AT                      ;Expédier envoi é adresse nationale (Srt);2023-01-21 08:50:08.107;CDD TIARET;2;MAHDIA
ATVIEBDZALGBBCN30002016000171;CA110689619AT                      ;Recevoir envoi au bureau de livraison (Ent);2023-01-22 14:50:09.677;MAHDIA;32;
ATVIEBDZALGBBCN30002016000171;CA110689619AT                      ;Vaine tentative de livraison d'envoi (Ent);2023-01-22 14:51:00.870;MAHDIA;36;
ATVIEBDZALGBBCN30002016000171;CA110689619AT                      ;Transmettre envoi é l'agent de livraison (Ent);2023-01-22 14:51:49.293;MAHDIA;39;
ATVIEBDZALGBBCN30002016000171;CA110689619AT                      ;Livraison d'envoi (Ent);2023-01-23 14:48:10.990;MAHDIA;37;
ATVIEBDZALGBBCN30004002000089;CA110689843AT;Expédition d'envoi é l'étranger (EDI-reéu);2023-01-26 09:25:00.000;;12;ALGéRIE
ATVIEBDZALGBBCN30004002000089;CA110689843AT                      ;Recevoir envoi au bureau d'échange (Ent);2023-01-31 08:13:48.090;ALGER COLIS POSTAUX;30;
ATVIEBDZALGBBCN30004002000089;CA110689843AT                      ;Expédier envoi é adresse nationale (Ent);2023-01-31 08:43:14.470;ALGER COLIS POSTAUX;35;VISITE DOUANE CPX ALGER
ATVIEBDZALGBBCN30004002000089;CA110689843AT                      ;Expédier envoi é adresse nationale (Ent);2023-01-31 10:19:02.317;ALGER COLIS POSTAUX;35;BORDJ EL BAHRI
ATVIEBDZALGBBCN30004002000089;CA110689843AT                      ;Recevoir envoi au bureau de livraison (Ent);2023-02-01 10:58:13.930;BORDJ EL BAHRI;32;
ATVIEBDZALGBBCN30004002000089;CA110689843AT                      ;Vaine tentative de livraison d'envoi (Ent);2023-02-01 10:59:50.783;BORDJ EL BAHRI;36;
ATVIEBDZALGBBCN30004002000089;CA110689843AT                      ;Recevoir envoi au bureau de livraison (Ent);2023-02-16 11:13:47.407;BORDJ EL BAHRI;32;
ATVIEBDZALGBACN30022001000095;CA110694534AT;Expédition d'envoi é l'étranger (EDI-reéu);2023-02-28 09:25:00.000;;12;ALGéRIE
ATVIEBDZALGBACN30022001000095;CA110694534AT                      ;Recevoir envoi au bureau d'échange (Ent);2023-03-11 10:02:25.477;ALGER COLIS POSTAUX;30;
ATVIEBDZALGBACN30022001000095;CA110694534AT                      ;Expédier envoi é adresse nationale (Ent);2023-03-11 12:37:32.900;ALGER COLIS POSTAUX;35;CONSTANTINE COLIS POSTAUX
ATVIEBDZALGBACN30022001000095;CA110694534AT                      ;Recevoir envoi au bureau de livraison (Ent);2023-03-13 13:49:18.987;CONSTANTINE COLIS POSTAUX;32;
ATVIEBDZALGBACN30022001000095;CA110694534AT                      ;Expédier envoi é adresse nationale (Srt);2023-03-13 13:49:45.393;CONSTANTINE COLIS POSTAUX;2;KHROUB DJEFFAL
ATVIEBDZALGBACN30022001000095;CA110694534AT                      ;Recevoir envoi au bureau de livraison (Ent);2023-03-14 08:38:49.710;KHROUB DJEFFAL;32;
ATVIEBDZALGBACN30022001000095;CA110694534AT                      ;Livraison d'envoi (Ent);2023-03-14 14:48:31.943;KHROUB DJEFFAL;37;
ATVIEBDZALGBBCN30040005100091;CA110820572AT;Expédition d'envoi é l'étranger (EDI-reéu);2023-05-31 17:50:00.000;;12;ALGéRIE
ATVIEBDZALGBBCN30040005100091;CA110820572AT                      ;Recevoir envoi au bureau d'échange (Ent);2023-06-06 09:59:41.990;ALGER COLIS POSTAUX;30;
ATVIEBDZALGBBCN30040005100091;CA110820572AT                      ;Expédier envoi é adresse nationale (Ent);2023-06-06 10:57:16.597;ALGER COLIS POSTAUX;35;FER CPX ALGER
ATVIEBDZALGBBCN30040005100091;CA110820572AT                      ;Expédier envoi é adresse nationale (Ent);2023-06-06 11:29:47.030;ALGER COLIS POSTAUX;35;ANNABA EL MARSA
ATVIEBDZALGBBCN30040005100091;CA110820572AT                      ;Recevoir envoi au bureau de livraison (Ent);2023-06-08 08:20:39.670;ANNABA EL MARSA;32;
ATVIEBDZALGBBCN30040005100091;CA110820572AT                      ;Expédier envoi é adresse nationale (Srt);2023-06-08 09:21:59.747;ANNABA EL MARSA;2;CDD SKIKDA
ATVIEBDZALGBBCN30040005100091;CA110820572AT                      ;Recevoir envoi au bureau de livraison (Ent);2023-06-10 09:19:40.287;CDD SKIKDA;32;
ATVIEBDZALGBBCN30040005100091;CA110820572AT                      ;Expédier envoi é adresse nationale (Srt);2023-06-10 09:28:53.113;CDD SKIKDA;2;RAMDANE-DJAMEL 1ER NOV,
ATVIEBDZALGBBCN30040005100091;CA110820572AT                      ;Expédier envoi é adresse nationale (Srt);2023-06-10 09:32:15.447;CDD SKIKDA;2;RAMDANE-DJAMEL 1ER NOV,
ATVIEBDZALGBBCN30040005100091;CA110820572AT                      ;Recevoir envoi au bureau de livraison (Ent);2023-06-11 08:46:50.763;RAMDANE-DJAMEL 1ER NOV,;32;
ATVIEBDZALGBBCN30040005100091;CA110820572AT                      ;Vaine tentative de livraison d'envoi (Ent);2023-06-11 08:47:04.537;RAMDANE-DJAMEL 1ER NOV,;36;
ATVIEBDZALGBBCN30040005100091;CA110820572AT                      ;Transmettre envoi é l'agent de livraison (Ent);2023-06-11 08:47:34.513;RAMDANE-DJAMEL 1ER NOV,;39;
ATVIEBDZALGBBCN30040005100091;CA110820572AT                      ;Livraison d'envoi (Ent);2023-06-11 14:52:48.107;RAMDANE-DJAMEL 1ER NOV,;37;
ATVIEBDZALGBBCN30041004000161;CA110823640AT;Expédition d'envoi é l'étranger (EDI-reéu);2023-06-02 17:50:00.000;;12;ALGéRIE
ATVIEBDZALGBBCN30041004000161;CA110823640AT                      ;Recevoir envoi au bureau d'échange (Ent);2023-06-10 09:12:25.113;ALGER COLIS POSTAUX;30;
ATVIEBDZALGBBCN30041004000161;CA110823640AT                      ;Expédier envoi é adresse nationale (Ent);2023-06-10 10:51:19.573;ALGER COLIS POSTAUX;35;CTR CHLEF
ATVIEBDZALGBBCN30041004000161;CA110823640AT                      ;Recevoir envoi au bureau de livraison (Ent);2023-06-12 10:36:43.373;CTR CHLEF;32;
ATVIEBDZALGBBCN30041004000161;CA110823640AT                      ;Expédier envoi é la douane (Ent);2023-06-12 10:39:07.903;CTR CHLEF;31;
ATVIEBDZALGBBCN30041004000161;CA110823640AT                      ;Renvoyer envoi de la douane (Ent);2023-06-12 10:44:41.890;CTR CHLEF;38;
ATVIEBDZALGBBCN30041004000161;CA110823640AT                      ;Recevoir envoi au bureau de livraison (Ent);2023-06-12 10:47:54.087;CTR CHLEF;32;
ATVIEBDZALGBBCN30041004000161;CA110823640AT                      ;Expédier envoi é adresse nationale (Srt);2023-06-12 10:50:01.413;CTR CHLEF;2;CDD TIARET
ATVIEBDZALGBBCN30041004000161;CA110823640AT                      ;Expédier envoi é adresse nationale (Srt);2023-06-12 11:20:02.427;CTR CHLEF;2;CDD TIARET
ATVIEBDZALGBBCN30041004000161;CA110823640AT                      ;Recevoir envoi au bureau de livraison (Ent);2023-06-13 13:21:42.790;CDD TIARET;32;
ATVIEBDZALGBBCN30041004000161;CA110823640AT                      ;Recevoir envoi au bureau de livraison (Ent);2023-06-13 13:22:06.667;CDD TIARET;32;
ATVIEBDZALGBBCN30041004000161;CA110823640AT                      ;Livraison d'envoi (Ent);2023-06-19 08:20:53.000;CDD TIARET;37;
ATVIEBDZALGBACN30108001000100;CA110827071AT;Expédition d'envoi é l'étranger (EDI-reéu);2023-09-11 17:50:00.000;AUTRICHE;12;ALGéRIE
ATVIEBDZALGBACN30108001000100;CA110827071AT                      ;Recevoir envoi au bureau d'échange (Ent);2023-09-16 08:00:43.787;ALGER COLIS POSTAUX;30;
ATVIEBDZALGBACN30108001000100;CA110827071AT                      ;Expédier envoi é adresse nationale (Ent);2023-09-16 08:53:10.197;ALGER COLIS POSTAUX;35;AVION CPX ALGER
ATVIEBDZALGBACN30108001000100;CA110827071AT                      ;Expédier envoi é adresse nationale (Ent);2023-09-16 10:14:33.447;ALGER COLIS POSTAUX;35;CTR CHLEF
ATVIEBDZALGBACN30108001000100;CA110827071AT                      ;Expédier envoi é adresse nationale (Srt);2023-09-17 09:51:07.937;CTR CHLEF;2;CDD TIARET
ATVIEBDZALGBACN30108001000100;CA110827071AT                      ;Recevoir envoi au bureau de livraison (Ent);2023-09-18 11:04:10.643;CDD TIARET;32;
ATVIEBDZALGBACN30108001000100;CA110827071AT                      ;Vaine tentative de livraison d'envoi (Ent);2023-09-20 09:32:19.900;CDD TIARET;36;
ATVIEBDZALGBACN30108001000100;CA110827071AT                      ;Livraison d'envoi (Ent);2023-10-03 07:32:56.107;CDD TIARET;37;
ATVIEBDZALGBACN40147003000100;CA110865755AT;Expédition d'envoi é l'étranger (EDI-reéu);2024-12-18 15:15:00.000;AUTRICHE;12;ALGéRIE
ATVIEBDZALGBACN40147003000100;CA110865755AT                      ;Recevoir envoi au bureau d'échange (Ent);2024-12-23 08:51:18.890;ALGER COLIS POSTAUX;30;
ATVIEBDZALGBACN40147003000100;CA110865755AT                      ;Expédier envoi é adresse nationale (Ent);2024-12-23 09:27:52.787;ALGER COLIS POSTAUX;35;CTR CHLEF
ATVIEBDZALGBACN40147003000100;CA110865755AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-12-24 09:40:32.093;CTR CHLEF;32;
ATVIEBDZALGBACN40147003000100;CA110865755AT                      ;Expédier envoi é adresse nationale (Srt);2024-12-24 09:44:30.927;CTR CHLEF;2;CDD TIARET
ATVIEBDZALGBACN40147003000100;CA110865755AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-12-25 12:18:22.117;CDD TIARET;32;
ATVIEBDZALGBACN40147003000100;CA110865755AT                      ;Vaine tentative de livraison d'envoi (Ent);2024-12-25 12:21:19.737;CDD TIARET;36;
ATVIEBDZALGBACN40147003000100;CA110865755AT                      ;Livraison d'envoi (Ent);2024-12-28 12:12:44.260;CDD TIARET;37;
ATVIEBDZALGBBCN50001001100068;CA110867800AT;Expédition d'envoi é l'étranger (EDI-reéu);2025-01-08 15:15:00.000;AUTRICHE;12;ALGéRIE
ATVIEBDZALGBBCN50001001100068;CA110867800AT                      ;Recevoir envoi au bureau d'échange (Ent);2025-01-13 09:34:27.230;ALGER COLIS POSTAUX;30;
ATVIEBDZALGBBCN50001001100068;CA110867800AT                      ;Expédier envoi é la douane (Ent);2025-01-13 11:00:58.203;ALGER COLIS POSTAUX;31;
